N,S,E,W,NS,EW,cycle,gN,gS,gE,gW,hour,weather_clear,weather_rain,weather_heavy_rain,weather_fog,weather_snow,has_event,day_of_week,is_weekend,delay_N,delay_S,delay_E,delay_W,total_delay
2239.1362276061004,2997.167557268198,4578.9207163735555,1617.5856043212875,5236.303784874299,6196.506320694843,111.62076300597809,19.51090391677092,26.11607436446244,39.898815015462496,14.09496970928223,18,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,42.64081909594239,40.67281634650789,inf,45.16825863017005,inf
1919.8443223761271,3729.9693665743657,3976.244953233704,791.1969840303719,5649.813688950493,4767.441937264076,83.1587390292911,13.11417382991415,25.478871428996896,27.1611436923632,5.40455007801685,17,1.0,0.0,0.0,0.0,0.0,0.0,4,0.0,32.208101686215734,inf,inf,36.87721558058259,inf
4089.585602285393,1749.427570985462,200.0,820.3230127910505,5839.013173270855,1020.3230127910505,60.0,28.617945466585898,12.242077240350666,1.3995523385348982,5.74042495452854,15,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,inf,24.607615977150203,32.957428254164675,28.92500187548055,inf
3751.3639438553428,4794.655379205369,5305.760539329834,4676.977984584012,8546.019323060711,9982.738523913846,180.0,34.01356679021005,43.47307630435827,48.10725996686054,42.40609693857115,16,1.0,0.0,0.0,0.0,0.0,0.0,4,0.0,inf,inf,inf,inf,inf
3892.6119751461965,2879.3375702746,4889.244769689514,3728.6011718850145,6771.949545420796,8617.84594157453,180.0,42.493015087638355,31.431782976901342,53.372581981478014,40.702619953982285,7,0.0,0.0,0.0,1.0,0.0,0.0,5,1.0,inf,88.12419232470502,inf,inf,inf
2399.0714596324437,3056.13065980197,6127.118382963313,4188.783742890638,5455.202119434414,10315.90212585395,180.0,25.555851952386934,32.555104757494625,65.26847279228134,44.62057049783708,21,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,73.18273124702809,71.34348006768963,inf,inf,inf
6500.0,4167.6669858969235,3057.8754284952797,4351.716860459332,10667.666985896924,7409.592288954611,180.0,60.40738717064002,38.73198049467228,28.418194604415557,40.44243773027214,17,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,inf,inf,86.32128599238213,inf,inf
801.2258948009643,1444.0669543481051,536.1156855000246,1180.9352435579929,2245.2928491490693,1717.0509290580176,60.0,9.636096751313376,19.510423676149816,6.183631975055504,12.669847597481303,22,1.0,0.0,0.0,0.0,0.0,0.0,5,1.0,21.921280790897573,15.711102419031654,24.511231600946168,20.057287801733402,82.2009026126088
2175.5113905667745,1492.1233139747733,1692.4028127813947,1734.2089198625636,3667.6347045415478,3426.611732643958,60.0,16.22448095312297,9.578223101728375,11.693467115438613,10.503828829710038,22,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,19.088573685372303,22.687535395711638,21.407488937508827,22.295987302908053,85.47958532150082
3615.3405527744562,3446.28696583127,1748.517190983777,3910.145513503915,7061.627518605726,5658.662704487692,180.0,47.74869143814251,45.51595915701155,23.093096378569726,51.6422530262762,20,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,inf,66.28725507158052,72.93305135341896,inf,inf
4180.921342713867,1585.4520071285426,481.6133153688349,1402.3858951510317,5766.373349842409,1883.9992105198667,60.0,26.231954439714556,9.947449714601394,3.0217403081098273,8.798855537574225,12,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,inf,22.521665219903557,27.237888533286466,23.170023015588228,inf
537.3928523940101,2196.5765539238955,1722.2270922397392,3150.8645057927706,2733.969406317906,4873.09159803251,60.0,3.951899778513792,13.926911530173525,10.507880172653124,19.61330851865956,20,1.0,0.0,0.0,0.0,0.0,0.0,4,0.0,26.438212095036945,20.608299695095152,22.278945203095297,19.04073673852983,88.36619373175722
2275.3180177477725,2201.402826959959,1821.832708570475,855.5073434134396,4476.720844707732,2677.3400519839147,60.0,16.068540862320994,15.446298022985626,11.40012803192643,5.085033082766949,5,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,19.3603128386548,19.632786939338672,21.776952059645826,25.647025229045344,86.41707706668464
2570.565155023914,1142.1909035172125,2556.5909733231438,3799.337649909751,3712.7560585411265,6355.928623232894,86.75549532468023,19.085300364607146,8.48025829057238,18.98154829491634,28.208388374584363,1,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,31.310331456962377,36.44221418066331,31.343075243440268,inf,inf
2001.7926697862808,3242.899744323754,1744.8409606466507,301.8546490097592,5244.692414110035,2046.69560965641,60.0,13.31091658966218,21.208610427762594,9.504850713015712,3.975622269559523,18,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,20.72199976215003,18.39917966732945,23.015227738781718,26.30223431289124,88.43864148115244
1455.298623362332,3554.1036330223415,821.4284071949523,2191.055647970637,5009.402256384674,3012.4840551655893,74.96111680089423,11.42215472111185,27.894976975553472,6.447118281208747,17.19686682302016,14,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,33.53871684498683,inf,36.90863226308005,30.97708333354126,inf
3848.047034404124,5662.591633327588,4563.7087649899595,3916.7659280101766,9510.638667731713,8480.474693000137,180.0,35.93284577878928,52.87696071525041,42.61565458154196,36.57453892441832,17,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,inf,inf,inf,inf,inf
1991.6821050894694,919.3045346538461,1310.6334213717353,1731.505592312923,2910.986639743315,3042.1390136846585,60.0,17.544175811289648,6.851809164297104,9.660485960056874,13.943529064356376,5,1.0,0.0,0.0,0.0,0.0,0.0,4,0.0,17.919856062885245,24.24653141967771,22.432214977486623,19.901217895492774,84.49982035554235
736.5626669274858,2372.8086262819293,2941.9646242528497,724.0130534632261,3109.371293209415,3665.977677716076,60.0,4.6763715493828535,15.784938830951464,22.91049839717999,4.6281912224856905,19,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,25.91922116216311,19.709259707667915,16.663927070035122,25.95296030878172,88.24536824864786
4493.781603244652,2842.5496311151887,2107.0738976350317,4137.496879283432,7336.331234359841,6244.570776918463,180.0,55.589482106427575,35.16322683359103,26.065162277786445,51.18212878219495,10,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,inf,68.89946334275506,71.91759272659522,inf,inf
484.00713016120085,1112.1084898232295,2343.819743790707,1919.8107314989566,1596.1156199844304,4263.630475289663,60.0,3.9810511362951844,7.296669611042556,21.179530424070865,15.542748828591392,6,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,26.386426993953418,24.050601387127212,16.30627186388776,19.11053909890684,85.85383934387524
200.0,568.6775938918652,1852.5470618656514,1988.8626423390692,768.6775938918652,3841.4097042047206,60.0,3.832624936444396,5.047730681550971,18.647902810164098,20.471741571840536,4,1.0,0.0,0.0,0.0,0.0,0.0,5,1.0,26.383419200300004,25.503554309996275,16.96309481961364,16.045340861847826,84.89540919175775
1628.713391717238,1394.857182840643,1818.7349012914535,2506.1350152373716,3023.5705745578807,4324.869916528825,60.0,10.353131593957862,8.309277655496055,12.243975819278958,17.093614931267123,12,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,22.279474319896153,23.528689253538786,21.19003142558857,19.136973700439736,86.13516869946325
3676.0533744927184,3210.940105603358,4232.973602800707,4302.084600476149,6886.993480096076,8535.058203276856,180.0,40.045058828366436,34.9783510531839,46.111865001543464,46.8647251169062,19,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,inf,70.66989344013687,inf,inf,inf
1622.190623723006,4978.057134858297,6500.0,1719.284575668341,6600.247758581303,8219.284575668342,180.0,18.389785766425394,56.4331977415628,73.68653580762884,19.49048068438295,8,0.0,0.0,0.0,1.0,0.0,1.0,2,0.0,93.13375407349388,inf,inf,92.66658728318747,inf
2698.3323804556053,923.9737854168578,590.6667902471553,725.9710162657396,3622.306165872463,1316.637806512895,60.0,27.39446499678249,7.382312644178715,6.0850731440236405,7.138149215015156,5,0.0,1.0,0.0,0.0,0.0,1.0,6,1.0,16.675044038568114,27.52049464368468,28.394089991343588,27.530200329265742,100.11982900286212
1602.8112881519253,933.3471514153954,1461.2951140279724,6350.630210308239,2536.158439567321,7811.925324336211,180.0,26.02146470333053,15.152788189128172,23.72396520533113,103.10178190221018,19,0.0,1.0,0.0,0.0,0.0,1.0,6,1.0,82.16239983618911,89.17198706440239,83.4380169222689,inf,inf
2537.6293770240686,5146.148881006581,4173.51308693689,5860.085215753502,7683.77825803065,10033.598302690392,180.0,24.06235109802811,48.79689772614512,39.574154570932876,55.56659660489389,21,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,88.05039380970287,inf,inf,inf,inf
2054.3498509491,3851.3894005055845,783.0764161197542,3426.4090874713615,5905.739251454685,4209.485503591116,77.29693649393276,13.261470209728051,24.861922022322897,5.055002953618161,22.118541308263655,18,1.0,0.0,0.0,0.0,0.0,0.0,5,1.0,29.4034938216027,inf,34.245953082565,27.068776613953986,inf
2431.597682958069,1770.5980527390764,1597.0320578258145,653.7388895755657,4202.195735697145,2250.77094740138,60.04033337064717,19.151032589318604,10.782790839296846,13.916986491879001,4.189523450152721,1,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,21.639096959725933,26.00939719292738,23.26036723475158,30.337329215868376,101.24619060327328
1435.4115572481412,3869.365062412988,6500.0,1918.9543620877391,5304.776619661129,8418.95436208774,180.0,17.571689647544897,47.36709946805903,79.57019861816339,23.49101226623268,17,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,76.2541779039539,inf,inf,73.12923167778523,inf
200.0,2983.2827480720125,1044.971719143794,686.7699237328042,3183.2827480720125,1731.7416428765982,60.0,3.822059221810395,28.725763932058452,9.59317927825566,5.858997567875491,19,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,26.39308704140936,13.511804686553372,22.2042892442353,24.89078106404846,86.9999620362465
879.7236631266551,1178.3937722141213,268.20032384583277,1232.2378883330189,2058.1174353407764,1500.4382121788517,60.0,10.083346368762578,18.132904923358907,3.983905713484148,15.799842994394368,23,1.0,0.0,0.0,0.0,0.0,0.0,4,0.0,21.653220451889947,16.210822976669586,26.27835881670231,17.893330536207763,82.03573278146962
1505.8871738232672,486.81148805920856,1149.5892999432535,463.39659070347466,1992.6986618824758,1612.9858906467282,60.0,21.43802795388801,5.049514580231127,15.650720740623667,5.861736725257192,22,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,20.51484891016839,33.25564966340849,24.20437700175184,32.3362560978862,110.31113167321493
1223.2095158616776,2587.795030513014,2169.9044047919924,3191.862567316198,3811.0045463746915,5361.76697210819,88.37355732956505,10.184584004680689,21.54628093829786,18.06687522142343,26.575817165163073,19,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,41.67253533845846,36.48315318187764,37.533038488833945,inf,inf
6500.0,6500.0,6500.0,6500.0,13000.0,13000.0,180.0,42.0,42.0,42.0,42.0,7,1.0,0.0,0.0,0.0,0.0,1.0,3,0.0,inf,inf,inf,inf,inf
4663.365317126175,2515.6697006787576,4900.983136364693,1912.4126937911126,7179.035017804932,6813.395830155805,180.0,55.99065536145759,30.20436651117171,58.84361165374392,22.96136647362679,9,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,inf,83.26271437565421,inf,85.6657594354613,inf
1098.9878831402202,2475.3882904223333,1186.417190705037,200.0,3574.3761735625535,1386.417190705037,60.0,10.478172852371017,23.30794055996588,10.375994001464436,3.8378925861986675,4,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,21.587702013917724,15.3085488132058,21.761476074708785,26.378599821572053,85.03632672340436
5054.724390044352,2551.1124474217618,3451.510844279915,481.64652411329513,7605.836837466113,3933.15736839321,180.0,73.59338971643157,37.14248257003423,50.251678048731925,7.012449664802274,8,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,inf,78.51019283976504,inf,96.17425820605534,inf
301.12779038570034,791.7925074746256,347.9568096822954,333.32234546457113,1092.920297860326,681.2791551468665,60.0,7.019565138989709,23.030276248032678,10.024275850653288,7.925882762324326,5,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,23.622234836862535,12.439911453132318,21.154734245452072,22.877439665852606,80.09432020129954
276.03557455052464,723.7997181000432,679.6317992386329,988.2449979823839,999.8352926505678,1667.8767972210167,60.0,4.149193248623989,13.489311552847129,12.045089447017972,18.31640575151091,0,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,34.04429199976237,25.011672303131302,26.30322447029356,21.31382164711733,106.67301042030456
3482.2459105669145,2236.0671336459714,2702.1396804288993,5393.375132244755,5718.313044212886,8095.514812673655,180.0,42.3501232993573,27.19443751177539,32.86268447928753,65.59275470957976,12,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,68.14332140760385,71.5768396952214,69.68724007888406,inf,inf
1893.6593532003442,2227.4641570294007,1027.6640189676361,965.4977067271569,4121.123510229745,1993.161725694793,60.0,15.003121135581681,17.532938310331833,7.969809553599721,7.494131000486767,23,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,19.4282150609946,18.346004554852545,23.44868649901176,23.770188441613467,84.99309455647237
1375.88115562745,673.0803238925688,1545.229206041224,1608.5511823903526,2048.9614795200187,3153.7803884315763,60.0,13.199272341343864,5.244267661338509,14.059873545332106,15.496586451985522,5,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,19.92814472031127,25.40003035235638,19.55437346882706,18.657891411176045,83.54043995267077
200.0,1232.346290641798,1050.8361732737667,1110.929316703079,1432.346290641798,2161.765489976846,60.0,3.962830552536424,15.92747597248598,12.047085271647276,16.062608203330317,4,0.0,1.0,0.0,0.0,0.0,1.0,3,0.0,30.22324818903314,20.83384471895513,23.662420514560566,20.484335768653448,95.20384919120228
2563.7973527883887,3368.18048970595,1280.5515157077025,4323.290770601118,5931.977842494339,5603.842286308821,115.6351957258896,23.032574840026445,30.25897078780249,11.504184833473216,38.839465264587446,8,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,43.2083299117351,41.73761650467129,48.605824866660306,inf,inf
3195.4867567170936,3012.6055099799214,3202.766230389803,5380.682952782292,6208.092266697015,8583.449183172095,180.0,36.29383569980952,34.21669927991889,36.37651481619235,61.11295020407925,11,1.0,0.0,0.0,0.0,0.0,0.0,5,1.0,69.87137353571586,70.20383727565722,69.86048435005506,inf,inf
2536.9781937774146,2441.3668140037303,5321.088327160871,3646.984022742252,4978.345007781145,8968.072349903123,180.0,30.560704274332437,29.408959608299718,64.09838570265339,43.931950414714464,14,1.0,0.0,0.0,0.0,0.0,1.0,3,0.0,70.46488748468452,70.84314761415607,inf,inf,inf
1454.1763972666429,3922.273763411392,4556.093762756314,2773.5942922646213,5376.450160678035,7329.688055020935,180.0,19.22705629307188,51.860130990780746,60.24047111319375,36.67234160295364,13,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,75.03760107617414,inf,inf,67.68860962127302,inf
5587.831198865632,5158.588625099397,4002.273196271299,3910.872817197028,10746.419823965029,7913.1460134683275,180.0,50.30961864751259,46.444965363454905,36.03416621970371,35.211249769328795,8,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,inf,inf,inf,inf,inf
2645.5613995652207,273.6289481374794,4144.8024392541,1191.13945516184,2919.1903477027,5335.941894415941,60.0,15.382787756109886,1.5910332052086162,24.100221686229112,6.925957352452383,20,1.0,0.0,0.0,0.0,0.0,0.0,5,1.0,20.44061663093721,28.487490247719453,inf,24.40599821873071,inf
3248.118314516514,2478.544193998545,2821.8996318855047,2406.1108587450112,5726.662508515059,5228.010490630516,178.1674225327691,49.26951707703083,37.59612910238589,42.80436198443873,36.49741436891366,19,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,inf,76.49574505359669,75.38891268559448,76.81352617068552,inf
236.97725740659592,515.1980476988227,920.247983334335,770.2914861991796,752.1753051054186,1690.5394695335146,60.0,4.476659856743631,8.449100548945804,21.840929653054065,13.233309941256497,23,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,25.817152774183075,22.601290967240107,13.379291934809492,19.128792500726984,80.92652817695966
749.6256647327789,684.8755903882051,1019.5421303014758,1120.4698709205768,1434.5012551209838,2140.0120012220527,60.0,8.85868927465271,8.42319836718115,14.634625269457063,16.083487088709074,15,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,25.990881834162042,26.307767825085882,21.439450065085193,20.461980936553193,94.20008066088631
1299.5835029052241,1279.4446734153507,473.5439527849091,1363.5400822822278,2579.028176320575,1837.084035067137,60.0,15.045106675407057,13.339758330892428,4.903026782749196,14.712108210951316,1,0.0,0.0,1.0,0.0,0.0,1.0,4,0.0,24.967365928522746,26.426044036503967,33.374430734162075,25.431434585897478,110.19927528508626
3606.043574258414,3188.733226300556,4225.8185993157895,1741.1271886403006,6794.77680055897,5966.9457879560905,180.0,47.471281112208025,41.97765452922509,55.63022701370758,22.920837344859304,6,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,inf,66.6949827898663,inf,73.03671141715334,inf
826.6778252111342,1813.3399552669641,200.0,966.3808886437964,2640.0177804780983,1166.3808886437964,60.0,8.953165035108212,23.346241711729245,3.8534496794665363,11.847143573696012,10,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,25.974564200024837,16.52275184710094,30.332745650949754,23.63170528000393,96.46176697807945
2305.7995888873365,1205.387564982637,1332.1833019786966,1545.8193251963287,3511.1871538699734,2878.0026271750253,60.0,17.010661760940042,9.615936369156122,10.070692462200585,11.302709407703253,3,1.0,0.0,0.0,0.0,0.0,1.0,2,0.0,18.818041013643334,22.35424903602974,22.15032315071338,21.501181706935686,84.82379490732214
1161.34729661774,1365.7672973992283,1405.790267086007,1109.7108477836466,2527.114594016968,2515.5011148696535,60.0,9.597095278541008,13.701422181799163,14.256548353062149,10.444934186597678,1,0.0,0.0,0.0,0.0,1.0,0.0,5,1.0,34.66611632278131,31.19113740662018,30.80659872474616,33.63278809530924,130.29664054945687
262.4987129036318,784.8778759789509,716.6397180258195,1011.8523183476726,1047.3765888825828,1728.4920363734923,60.0,4.073880007153846,13.951085125050959,12.3254012659582,17.649633601836992,3,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,30.157010173621487,21.66712927865787,22.930419372513242,19.125461069918988,93.88001989471158
1415.0821450212643,2576.182799295378,1179.2635278106857,3088.484720133577,3991.2649443166424,4267.748247944262,60.0,8.578452775754798,13.906939273436274,5.949096250294614,19.565511700514314,22,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,23.346982992290513,21.225630606499088,25.16318582118387,18.917494757750998,88.65329417772448
769.4140427295811,1952.2879098493802,862.80753807215,1830.384400968749,2721.701952578961,2693.1919390408993,60.0,6.189828318515267,20.373791816175473,6.385870590341169,15.050509274968087,20,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,29.863683321153125,21.049471097791955,29.79312232248973,24.518252181049572,105.22452892248438
3720.2203083749546,731.7156674304371,3045.1788405898915,1904.656050658348,4451.9359758053915,4949.83489124824,92.63755199028313,31.907761077558,6.2758134620459485,26.118033565173537,16.335943885505646,16,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,inf,47.0396850433316,37.867769196919056,40.48587387987157,inf
1303.8887268395242,1386.5097938129097,732.374265700582,200.0,2690.398520652434,932.374265700582,60.0,18.01599403659005,17.528143138686204,8.545197950000187,3.9106648747235604,2,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,19.312304267244997,19.86210974626754,26.249179360539205,30.275627326339013,95.69922070039075
1079.767827940669,1760.6053274860508,1416.7134892733668,1129.413656243007,2840.3731554267197,2546.1271455163737,60.0,8.517027199564295,17.783072321538878,12.61755507162969,9.08234540726714,1,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,23.069744728492413,17.370138408524976,20.39722501124703,22.682293418472156,83.51940156673658
3453.6679319256355,1848.397320192184,1030.7041888086635,1742.9049606890771,5302.06525211782,2773.609149497741,60.0,21.310496766714923,11.368658007127248,5.364025000540651,9.956820225617175,9,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,18.924401904333006,21.832529048652287,25.529247409935014,22.692613363851496,88.9787917267718
5095.322588879792,5093.0793825523215,3028.9286307684965,3454.5685453920723,10188.401971432115,6483.497176160568,180.0,51.34473207603395,51.322127652885825,30.52201824544887,34.81112202563134,11,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,inf,inf,72.39481341099096,71.9013400458037,inf
2180.762641363753,2489.8257522831805,363.9013436875318,5054.228309151212,4670.588393646934,5418.129652838744,174.3680016467195,35.09723143342253,40.07129845278841,5.856634480104506,81.34283728040405,11,0.0,1.0,0.0,0.0,0.0,1.0,4,0.0,75.15779738731578,73.80680176118611,94.0296248822621,inf,inf
552.7591645419692,855.7203365949949,1031.1086877682915,427.5767873507838,1408.4795011369642,1458.6854751190754,60.0,8.039264761553426,14.349721731949884,18.638417322872215,6.972596183624472,23,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,22.971944190704047,18.413032894600462,15.648888471458921,23.760517124734132,80.79438268149757
2933.5182113905903,1907.738916505775,2939.9029877463954,1198.5502687148376,4841.257127896365,4138.453256461233,60.0,18.282150388446215,9.599662799649026,14.557559299467432,5.56062751243733,9,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.294211479465268,23.129468177581277,21.46124672862063,25.483402919039698,89.36832930470688
